Record ID,Company name,Description,(COMPANY) LEAD STAGE,(COMPANY) LEAD CLASSIFICATION,LinkedIn Company Page,Website URL,Industry
9484748136,True Family Enterprises,"In 2012, Twila and Alan True, co-founded True Family Enterprises. Under True Family Enterprises and its affiliated or managed entities, Twila and Alan invest in operating companies with a focus on four sectors: Finance, Real Estate, Health & Beauty, and Food & Beverage.\r\n\r\nIn the finance industry, True Venture Capital incubates and invests in start-up firms operating in the Food & Beverage, Technology and Financial Services sectors.\r\n\r\nAs CEO in the health and beauty industry, Twila True develops, launches and operates high-end prestige beauty brands and retail services. Leveraging her international experience and practical business acumen, Twila is opening nail studios under the Polished Perfect(sm) by Twila True brand. Featuring premium products and services in an attainable, yet elegant environment, Polished Perfect by Twila True aims to elevate the nail industry through its expertise in nail art, nail technique, studio design, service delivery, sanitation, stylist training and business innovation. For more information visit, www.polishedperfect.com\r\n\r\nAs CEO of the firms real estate platform, Alan True oversees the acquisition, renovation, and operations of single-family rental homes in select markets across the country. The management team has collectively deployed over $1 billion in real estate assets and brings a disciplined approach and expertise in sourcing, underwriting and operations. For more information on True Investments, visit www.trueinvestmentsllc.com\r\n\r\nIn the food and beverage portfolio, Alan True oversees two portfolio companies, True Fresh HPP and True Food Innovation. True Fresh HPP provides processors of food and beverages in the Southern California market with HPP services. True Food Innovations is a vertically integrated large capacity manufacturer of cold pressed juices and services the beverage industry as a leading co-packer and private label supplier. For more information on True Fresh HPP visit, www.truefreshhpp.com",Emailed (Awaiting Reply),BUYER,https://www.linkedin.com/company/true-family-enterprises,truefamilyenterprises.com,Venture Capital & Private Equity
9484923230,Onelin Capital,"Onelin Capital Corporation is a multi-asset management firm that manages across different asset classes in the U.S, including real estate development, real estate acquisition, REITs, and venture capital funds. Through innovation, we provide unmatched c...",Emailed (Awaiting Reply),BUYER,https://www.linkedin.com/company/onelin-capital,https://www.onelincapital.com/,Real Estate
9485065531,STAG Industrial,"STAG Industrial, Inc. is a real estate investment trust. The Company is focused on the acquisition, ownership, and operation of single-tenant, industrial properties across the United States. As of December 31, 2016, the Company owned 314 buildings in 3...",Emailed (Awaiting Reply),BUYER,https://www.linkedin.com/company/stagindustrial-inc,stagindustrial.com,Real Estate
9485043864,Prescott Group,"Prescott Group was founded in 1996 and is headquartered in Dallas, Texas. Our Company is a diversified real estate investment firm with over 20 years of experience in asset management, acquisitions and debt resolution management. Prescott Group is comp...",Onboarded,BUYER,https://www.linkedin.com/company/prescott-realty-group,prescottgroup.com,Real Estate
9324220528,Split Rock Group LLC,"SplitRock Group, LLC is a real estate investment banking and advisory firm, which was established in order to provide a full spectrum of services to the real estate industry. These services include commercial mortgage brokerage, transactional advice, and investment consultancy. SplitRock Group along with its affiliates, related entities and partnerships provides extensive services, which include real estate asset management, distressed property and recovery services, commercial reconstruction and development in addition to financial products such property and casualty insurance. \r\n\r\nSplitRock works directly with institutional lenders, commercial Banks, S&L’s, insurance companies, real estate investment trusts, pension fund and specialty lenders to provide its clients with immediate access to capital to expand their portfolio by growth or acquisition. The principals of SplitRock have extensive experience in all facets of commercial real estate finance, investment and development. SplitRock analyzes and packages loan materials, suggests appropriate financial structure and strategy, then matches the financing request with a lender from its global network.",New (Potential Lead),BUYER,https://www.linkedin.com/company/splitrock-group-llc,splitrockgroupllc.com,Real Estate
9275249043,LANE CAPITAL PARTNERS,"Lane Capital Partners, LLC is a privately-held real estate investment company that focuses on the acquisition of performing, non-performing and sub-performing commercial real estate mortgages and mortgage-backed securities. The firm was founded by Alan Leavitt, who has two decades of experience purchasing distressed real estate debt. Lane Capital is seeking to purchase single mortgage loans, B-Notes, mezzanine loans, and CMBS with principal balances between $5 and $100 million, as well as pools of loans ranging from $10 to $200 million. LCP invests in debt secured by all major property types including, in select cases, improved residential land and development sites. We have a nationwide focus, with a strong preference for major and high-growth markets. In order to facilitate management of REO nationwide, we seek joint-venture relationships with owner-operators. Lane Capital prides itself on its ability to identify value, perform efficient due diligence and close quickly. Our status as a Qualified Institutional Lender, as well as our ability to follow through on non-contingent all-cash offers, make Lane Capital a preferred buyer to banks, institutional lenders, and other holders of debt participations. We operate with discretion, dependability, and speed.",Onboarded,BUYER,https://www.linkedin.com/company/lane-capital-partners,lanecp.com,Commercial Real Estate
9058512663,Norcap,"Norcap is a real estate investment firm with a primary focus on the acquisition, redevelopment and asset management of hospitality and office assets located in CA, AZ and UT.",New (Potential Lead),BUYER,https://www.linkedin.com/company/norcap-llc,norcapllc.com,Real Estate
8930398502,Aurora Capital Associates,"We are a family office with a focus on private real estate investment and development. Based in New York City, we specialize in the acquisition and operation of prime retail, office, and storage properties in major metropolitan areas across the country. ",Onboarded,BUYER,https://www.linkedin.com/company/11566038/,cayre.com,Real Estate
8818107789,Invictus Capital Partners,"Invictus Capital Partners specializes in the sourcing, pricing, underwriting, acquisition, and asset management of real estate-backed loans and securities.",Emailed (Awaiting Reply),BUYER,https://www.linkedin.com/company/invictus-capital-partners-,invictuscp.com,Real Estate
8738764405,MERINGOFF PROPERTIES,"Founded in 1985, Himmel + Meringoff Properties is a privately held New York real estate investment company dedicated to the acquisition and creation of value in opportunistic equity investments in commercial properties in New York City.",New (Potential Lead),BUYER,https://www.linkedin.com/company/meringoff-properties,hmprop.com,Real Estate
8293500195,Cal X Properties LLC,"Cal X Properties LLC (Cal X), is a privately owned real estate investment and management company based in Santa Monica, California focused on acquiring value-added properties. For the past 10 years Cal X has closed over $250,000,000 in transactions under different entities. Cal X seeks real estate across the United States in Retail, Warehouse/Industrial, Office and Apartments as well as specializing in secondary markets, developers/owners. Cal X's rapid annual growth demonstrates their success in numerous real estate cycles. Cal X also seeks opportunities in many markets. Currently, assets are located in California, Texas, Florida, Tennessee and Pennsylvania. The company's advantageous acquisition quality of rapidity and diligence assures success in comparison to other purchasers, with an additional benefit of rarely having transactions conditioned upon Cal X obtaining financing. Cal X has plans to grow at a rate of $40,000,000 per year. Cal X executes an aggressive acquisition strategy that focuses on under-performing properties and select secondary markets with optimal growth potential. The firm's current portfolio comprises of more than 2 million square feel of retail, office and industrial properties. Cal X expects to grow its portfolio by continuing to purchase and reposition lucrative properties that do not comply with institutional buyers' acquisition criteria. Cal X works hard to accommodate the needs of our customers and tenants.",New (Potential Lead),BUYER,https://www.linkedin.com/company/cal-x-properties-llc.,calxproperties.com,Real Estate
10647296809,Integra Commercial,"Integra Real Estate Capital is a commercial real estate finance company that arranges permanent, bridge, construction and mezzanine loans. We provide flexible non-recourse loan options for the acquisition and refinance of multifamily, retail, hotel, of...",Emailed (Awaiting Reply),BUYER & SELLER,https://www.linkedin.com/company/integra-real-estate-capital,integracommercial.com,Commercial Real Estate
9484990789,Boston Note Company,"We are the nation's leading private note buyers. Our loan acquisition firm’s large volume allows us to pay more for your loan. We purchase individual loans as small as $25,000 and as large as $3,500,000 or more. We work with all grades of credit, secured by all types of real estate, nationwide.",Onboarded,BUYER & SELLER,https://www.linkedin.com/company/boston-note-co,bostonnote.com,Financial Services
